"","logFC","AveExpr","t","P.Value","adj.P.Val","B","symbol"
"ILMN_1806825",18.5730183946488,132.994610778443,4.69721782945585,5.50912620804434e-06,3.61274432272175e-05,3.04897139311028,"CEP128"
"ILMN_1729644",-11.4774531772575,138.121556886228,-4.69719216489899,5.50973665041267e-06,3.61274432272175e-05,3.04888486983572,""
"ILMN_1772124",306.637929765886,962.991317365269,4.69705979267433,5.51288621762473e-06,3.61430869479686e-05,3.04843860693339,"ATRN"
"ILMN_1756650",7.2591237458194,101.503413173653,4.69637101422818,5.52930259232787e-06,3.62456929317273e-05,3.04611669291345,"DGKH"
"ILMN_1747630",378.417337792642,1298.13371257485,4.69631391922567,5.53066551435875e-06,3.62496057438344e-05,3.04592423319228,"DEK"
"ILMN_1800619",45.1818461538461,191.489401197605,4.69523975603146,5.55636756340034e-06,3.6413021165383e-05,3.04230368479901,"BRI3BP"
"ILMN_1711166",58.5612675585285,320.647005988024,4.69483325698642,5.56612413260388e-06,3.6471908917624e-05,3.04093370454152,"WRAP73"
"ILMN_3235613",23.4164130434782,138.172574850299,4.69410103975641,5.58374017740302e-06,3.65822722795329e-05,3.03846620664594,""
"ILMN_3218248",4014.26270401338,12113.5843712575,4.69395297543051,5.58730892220775e-06,3.66005859380835e-05,3.03796727855996,""
"ILMN_1794190",-255.690439799331,889.516706586826,-4.69364146359177,5.5948243824845e-06,3.66447445574991e-05,3.03691762311959,"CCPG1"
"ILMN_1787951",7.63925752508361,110.942874251497,4.69322476704849,5.60489277157107e-06,3.67056097061011e-05,3.03551362076864,"IFT22"
"ILMN_2108357",212.074988294314,384.250239520958,4.69227018056403,5.62802388437052e-06,3.68446903031255e-05,3.03229760987339,"RPL39L"
"ILMN_2051469",23.9577525083612,156.578622754491,4.69225219174215,5.62846066536312e-06,3.68446903031255e-05,3.03223700988677,"E2F1"
"ILMN_1783060",-56.6966605351171,210.020658682635,-4.69225197365414,5.62846596089122e-06,3.68446903031255e-05,3.03223627520209,""
"ILMN_1760102",23.194220735786,157.159760479042,4.69178605314552,5.63979025495615e-06,3.69137143077503e-05,3.03066676015128,""
"ILMN_1652639",-9.6703695652174,121.618263473054,-4.69145653215515,5.64781261300009e-06,3.69611102852151e-05,3.02955679276987,""
"ILMN_1844612",-8.1762474916388,114.860419161677,-4.69036636537222,5.67443190983302e-06,3.71301807020352e-05,3.02588504596648,""
"ILMN_1679177",59.0704498327759,259.114371257485,4.69003135088476,5.68263648445008e-06,3.71787258007945e-05,3.02475682069709,"MARS2"
"ILMN_1781819",163.746173913044,463.109341317365,4.68901912388329,5.70749580223586e-06,3.73362062971254e-05,3.02134830581701,"PAPSS1"
"ILMN_2072401",-17.5146421404682,177.172095808383,-4.68864327347813,5.71675303898775e-06,3.73915946525195e-05,3.02008282383029,"OR11H1"
"ILMN_1677240",7.80137290969899,97.8723952095808,4.68789364672733,5.73525975186178e-06,3.75073047427663e-05,3.01755906154721,"SLC10A7"
"ILMN_1787345",854.40522742475,2080.15095808383,4.68786253834056,5.73602900180466e-06,3.75073047427663e-05,3.01745433548121,"FKBP11"
"ILMN_3264828",8.89075083612039,113.501796407186,4.68766183375871,5.74099443197003e-06,3.75345866965579e-05,3.01677867760249,""
"ILMN_1722492",-1484.8487090301,3957.05862275449,-4.68757098828951,5.74324331287535e-06,3.75392307290629e-05,3.01647285956717,"DUSP19"
"ILMN_1681674",-33.2090702341137,170.80994011976,-4.68756905054154,5.74329129112073e-06,3.75392307290629e-05,3.01646633646752,""
"ILMN_1788213",235.676372909699,695.917305389222,4.6870660765354,5.75575792433291e-06,3.7615519471797e-05,3.01477322558882,"FRAT2"
"ILMN_2361104",-2078.59973578596,6564.67161676647,-4.68697279631835,5.75807282398037e-06,3.76254518332504e-05,3.01445924016251,"ZMAT3"
"ILMN_1749009",431.133739130435,1786.93850299401,4.68444590307592,5.82112497913765e-06,3.80322071327837e-05,3.00595531779746,"REXO2"
"ILMN_1899026",-6.60704515050168,111.073892215569,-4.68432603756099,5.82413242206932e-06,3.80466033237388e-05,3.00555200855456,""
"ILMN_3236423",180.947182274248,820.571077844311,4.68396546684952,5.83318824165286e-06,3.81005015833674e-05,3.00433884794175,"RAB3GAP2"
"ILMN_3188174",14.6832876254181,118.567784431138,4.68372084103838,5.83933981811506e-06,3.81354180061884e-05,3.00351582887735,""
"ILMN_1670844",36.8547575250836,145.753832335329,4.68337806666036,5.8479700658832e-06,3.81865102052884e-05,3.00236265094586,"OPN3"
"ILMN_1745702",27.9779464882943,156.003173652695,4.68333332250675,5.84909752630409e-06,3.81886028062586e-05,3.00221212502006,""
"ILMN_2271627",17.9401722408027,136.267664670659,4.68272217184631,5.86451829390455e-06,3.82840025802388e-05,3.00015622801103,"ATXN2L"
"ILMN_1714896",17.6759180602007,152.231077844311,4.68260915047911,5.86737438721504e-06,3.82973642416262e-05,2.99977604789496,"SART3"
"ILMN_2336803",11.9694364548495,133.01377245509,4.68202804704157,5.88208031514134e-06,3.83840111678943e-05,2.99782144264084,"RPGR"
"ILMN_1666214",-10.9655183946488,128.116586826347,-4.68202050407765,5.88227143801127e-06,3.83840111678943e-05,2.99779607220371,""
"ILMN_1756982",896.293413043478,2122.32053892216,4.68185123239576,5.88656200475875e-06,3.84067126967039e-05,2.99722674188534,"CLIC1"
"ILMN_1656527",-8.86483946488295,121.949700598802,-4.68180629243477,5.88770161549118e-06,3.84088524742588e-05,2.99707559279955,""
"ILMN_1759436",322.048038461539,1570.73556886228,4.68156405343783,5.89384810741365e-06,3.84436499157862e-05,2.99626087485572,"NOSIP"
"ILMN_1724145",174.97666722408,487.34502994012,4.68132483986919,5.89992391388059e-06,3.8475231793253e-05,2.9954563621308,"CBX4"
"ILMN_1674759",-12.7264515050167,143.262814371257,-4.68128742466932,5.90087477267713e-06,3.8475231793253e-05,2.99533053163213,"LPCAT4"
"ILMN_3242676",-33.0655719063545,175.234910179641,-4.68127741726635,5.9011291229329e-06,3.8475231793253e-05,2.99529687600799,"TMEM233"
"ILMN_2400030",37.5458411371238,179.962035928144,4.6809512201004,5.90942561802846e-06,3.85240169577549e-05,2.99419987963969,"PTPN2"
"ILMN_1690761",410.469056856188,1823.06910179641,4.68085418446961,5.91189579419335e-06,3.85306154730624e-05,2.99387356085784,"SURF4"
"ILMN_1812578",-9.22324080267559,117.329820359281,-4.68084749002908,5.91206624719805e-06,3.85306154730624e-05,2.99385104846528,""
"ILMN_3285742",-29.5240903010034,150.776347305389,-4.68071208428639,5.91551495021354e-06,3.85477827697611e-05,2.99339570438897,""
"ILMN_2319766",8.61688963210702,115.18994011976,4.68049702202978,5.92099645037233e-06,3.85756811908673e-05,2.99267250996002,"RUFY2"
"ILMN_2059780",-18.7452391304348,110.809101796407,-4.68048015474718,5.92142657052661e-06,3.85756811908673e-05,2.99261579100389,"CYP4A22"
"ILMN_1727462",-260.21424916388,705.33497005988,-4.68035402889063,5.92464376962449e-06,3.85913272493008e-05,2.99219167716034,"ARSE"
"ILMN_1704961",1191.04089297659,2650.34670658683,4.68030515927885,5.92589078189331e-06,3.85941375696057e-05,2.99202734924373,"ACTG1"
"ILMN_3245441",-7.65154515050167,118.257125748503,-4.67993749325976,5.9352806938154e-06,3.86499728901517e-05,2.99079108301843,""
"ILMN_1797929",15.8143762541806,133.248023952096,4.67987624886358,5.93684622474968e-06,3.86548482454051e-05,2.99058515734016,"MICA"
"ILMN_1780913",8.56919397993311,99.8220958083832,4.6798102227232,5.93853443343896e-06,3.86605209051037e-05,2.99036315589761,"PPP2R5C"
"ILMN_1812169",17.6853344481606,158.532754491018,4.67955849800292,5.94497498446335e-06,3.86971260267916e-05,2.9895167959359,"SERAC1"
"ILMN_1759952",918.52406020067,3827.14502994012,4.6795139589949,5.94611524788039e-06,3.86992251079901e-05,2.98936704833945,"PSMA5"
"ILMN_1727402",-292.452424749164,624.678682634731,-4.67925973869,5.95262770179575e-06,3.87362827426263e-05,2.98851233683768,"HCLS1"
"ILMN_1745420",25.8035685618729,119.671616766467,4.67884967608423,5.96314694271311e-06,3.87994004706544e-05,2.98713374016059,"PHF19"
"ILMN_1890516",-10.5246387959866,131.758263473054,-4.6787898129861,5.96468409765931e-06,3.8804066657882e-05,2.98693249265499,""
"ILMN_3244803",-211.379245819398,612.661556886228,-4.67864867287703,5.96830978526416e-06,3.88223169289719e-05,2.98645801580149,"RAD54L2"
"ILMN_1800152",14.3048026755853,127.846766467066,4.67826227469675,5.97824669409045e-06,3.88816094087065e-05,2.98515909707308,"MAVS"
"ILMN_2393712",182.485744147157,605.272874251497,4.67782489271405,5.98951401853858e-06,3.89495372248568e-05,2.98368888430586,"CTTN"
"ILMN_3309754",-6.11058026755853,101.96,-4.6773808145052,6.00097482178043e-06,3.9018704385311e-05,2.98219626442916,"MIR199A2"
"ILMN_1766000",41.3540284280936,176.135209580838,4.67726464575108,6.0039764062335e-06,3.90328577408685e-05,2.98180581902945,"PM20D2"
"ILMN_1734602",-626.034327759197,2172.48467065868,-4.67682890699729,6.01524800762728e-06,3.91007645902388e-05,2.98034135515271,"SRRM2"
"ILMN_1674069",2485.95819230769,10490.6871856287,4.67649254065339,6.02396303596916e-06,3.91484635335233e-05,2.97921093699573,"TOMM7"
"ILMN_1751760",12.9218411371237,143.735389221557,4.67648183729069,6.02424055304334e-06,3.91484635335233e-05,2.97917496742996,"BCAS2"
"ILMN_2282959",-22.7549297658863,163.461976047904,-4.67614001917605,6.03310971768026e-06,3.92007164712433e-05,2.97802628968843,"DNA2"
"ILMN_2211122",92.863118729097,299.263233532934,4.67563868661314,6.04614061976275e-06,3.92799926425608e-05,2.97634167427949,"TRAPPC2B"
"ILMN_1694034",3055.54949832776,3608.65706586826,4.67535031033464,6.05364855744313e-06,3.93233709039566e-05,2.97537270970466,"LGALS4"
"ILMN_1809488",802.386829431438,3914.44952095808,4.67526485415906,6.05587515575447e-06,3.93324353720303e-05,2.97508557923627,"SPCS2"
"ILMN_1693226",-35.2837525083612,218.162035928144,-4.67516933889434,6.05836478397549e-06,3.93432054765045e-05,2.97476465498318,"SMIM12"
"ILMN_1722730",-10.1745501672241,118.285688622754,-4.67510740277986,6.05997969179375e-06,3.93482929438891e-05,2.97455655673224,"GUCA1C"
"ILMN_1738174",-10.5088913043478,112.040838323353,-4.67481889619591,6.0675076245033e-06,3.9391767842879e-05,2.97358723389546,""
"ILMN_3237156",19.9659749163879,146.463832335329,4.67475070248309,6.06928830558617e-06,3.93979233466322e-05,2.97335812334715,"ZBTB11-AS1"
"ILMN_1701237",-10.4936404682274,115.798263473054,-4.67425495285245,6.08224854660836e-06,3.94766377345495e-05,2.97169262492837,"SH2D1B"
"ILMN_1739751",54.0084397993312,300.190479041916,4.67404001109494,6.08787600868935e-06,3.95077438951176e-05,2.97097055580951,""
"ILMN_1662668",7.49076421404681,112.258502994012,4.67381712359434,6.0937168105472e-06,3.95402258204737e-05,2.97022181932516,"APC"
"ILMN_1859942",-16.0824933110368,160.283113772455,-4.67377606674529,6.09479330170001e-06,3.95417889529816e-05,2.97008390161478,""
"ILMN_1784651",27.483474916388,164.223053892216,4.67355839363614,6.10050365577996e-06,3.95734111033337e-05,2.96935271115053,"NAGA"
"ILMN_1698020",-332.813720735786,535.006706586826,-4.67351027808664,6.10176659791175e-06,3.95761785836595e-05,2.96919108848437,"DLC1"
"ILMN_1791575",44.114347826087,288.398143712575,4.6733706696954,6.10543248314395e-06,3.95945287059529e-05,2.96872214334619,"HNRNPLL"
"ILMN_2122926",-13.4450367892977,134.816826347305,-4.67302138479939,6.11461344470978e-06,3.96486348904571e-05,2.96754893833679,"VN1R2"
"ILMN_2053538",-222.375322742475,544.39748502994,-4.67253238701914,6.1274891607816e-06,3.97266806502955e-05,2.96590656137121,"RHBDL2"
"ILMN_1727194",315.077630434783,902.917125748503,4.6723890912323,6.1312672145511e-06,3.97457297434229e-05,2.9654253031654,"CALU"
"ILMN_1887174",70.1614732441472,299.805748502994,4.67229653910044,6.13370858589936e-06,3.975610980714e-05,2.96511447294753,"SPIDR"
"ILMN_3239000",-9.83227090301003,122.04119760479,-4.67202077113403,6.14098845259057e-06,3.97978438172406e-05,2.96418835083658,""
"ILMN_1757892",-9.6000618729097,122.234371257485,-4.67195889274336,6.1426230962701e-06,3.98029864660678e-05,2.96398054769611,""
"ILMN_1724410",12.9537073578595,133.739640718563,4.67091768381407,6.17019184405104e-06,3.99761525799813e-05,2.96048420553524,"USP46"
"ILMN_2321150",-5.43641304347827,89.0788622754491,-4.67010435655413,6.19180989520961e-06,4.01107224998096e-05,2.95775347364748,"GSTTP2"
"ILMN_1765725",87.845602006689,347.612095808383,4.67001743531502,6.19412456242806e-06,4.01160426116459e-05,2.95746165745443,"SBDSP1"
"ILMN_1807397",1170.46119899666,5028.48640718563,4.67000984981518,6.19432659995978e-06,4.01160426116459e-05,2.95743619123333,"NDUFB5"
"ILMN_2191929",68.8248076923077,301.019520958084,4.66956092830334,6.2062948285239e-06,4.01880519807619e-05,2.95592911446614,"FAM206A"
"ILMN_2290808",1476.65464381271,4315.72125748503,4.66943830524747,6.20956783428222e-06,4.02037445688744e-05,2.95551747417133,"RPL21"
"ILMN_1805668",-2610.43001505017,7493.55137724551,-4.66933006388257,6.21245835445627e-06,4.0216956805688e-05,2.9551541190845,"ZNF486"
"ILMN_2379931",61.4873628762541,335.21371257485,4.66924844893194,6.21463869136999e-06,4.02255686161962e-05,2.95488015014787,"PIGO"
"ILMN_1700685",10.6016923076923,124.182874251497,4.66867721956876,6.22991973363181e-06,4.03189635715159e-05,2.95296271724424,"S100PBP"
"ILMN_1710697",383.228060200669,1705.0280239521,4.66834514578925,6.23881975720202e-06,4.03710417818015e-05,2.95184813052794,"BUD31"
"ILMN_1877912",-15.3028444816054,133.027305389222,-4.66821498589269,6.24231156511442e-06,4.03855017767893e-05,2.9514112718899,""
"ILMN_3235931",-7.09200167224081,121.53994011976,-4.66819823051365,6.24276119980588e-06,4.03855017767893e-05,2.95135503606777,""
"ILMN_1806607",121.966983277592,210.330778443114,4.6681551711645,6.24391685140601e-06,4.0387456703422e-05,2.95121051730298,"SFN"
"ILMN_3282321",157.986339464883,539.65125748503,4.6680728395088,6.24612709084195e-06,4.03962315420012e-05,2.95093419279091,""
"ILMN_2382127",31.703897993311,173.554910179641,4.66783987470916,6.25238525498926e-06,4.04270523275955e-05,2.95015232690795,"PPFIA1"
"ILMN_2180929",-3380.98263377926,11694.0532335329,-4.66783183844303,6.25260124224824e-06,4.04270523275955e-05,2.95012535645986,"SLC16A12"
"ILMN_1775008",129.223734113712,296.647365269461,4.6677851777303,6.25385546445102e-06,4.04296377443649e-05,2.94996875948083,"NCAPD2"
"ILMN_1814622",20.5882424749164,164.377724550898,4.66772362306658,6.25551040197553e-06,4.04348126270026e-05,2.949762178976,"GIN1"
"ILMN_1744426",-11.2397090301003,138.474311377245,-4.66752555478485,6.26083846745162e-06,4.04637254789327e-05,2.94909746536461,""
"ILMN_1764414",9.55054849498328,127.988263473054,4.66739923779002,6.26423870078957e-06,4.04801725793751e-05,2.94867355844058,"SOS2"
"ILMN_1774949",101.149065217391,307.096047904192,4.66727885932198,6.26748073845042e-06,4.04955930509217e-05,2.94826958832543,"PIGP"
"ILMN_2399893",280.985227424749,731.260898203593,4.66718996244416,6.26987595251327e-06,4.05055385426393e-05,2.94797127002687,"RPS24"
